Marketplace,ChildASIN,ParentASIN,OrderID,ReviewID,ASINTitle,ReviewTitle,ReviewText,Rating,ReviewCreatedAt(UTC),Author,VerifiedPurchase,HasImages,ReviewDetailURL,ProductURL,FirstSeenAt(UTC),Source,SyncDate(PT)
DE,B0F49G9S89,B0FMX2LK55,305-9870650-5682765,R39H1L1PM4PJSC,"Spigen NanoPop MagFit Hülle für Google Pixel 10 und Pixel 10 Pro, Kompatibel Mit Pixelsnap und MagSafe [2025 Neue Funktion] [Made for Google] -Blueberry Navy",5/5,Do not doubt it. It's classy and protective enough for everyday use,5,2026-06-05 11:59:22,Alireza Poshtahani,Y,N,https://www.amazon.de/gp/customer-reviews/R39H1L1PM4PJSC,https://www.amazon.de/dp/B0F49G9S89,2026-06-10 06:12:58,daily_full_refresh,2026-06-10
DE,B098SSW16Q,B0D8JYGY74,,R2C60NX7WU67JF,Spigen Klasden Tragetasche Kompatibel mit Apple AirPods Max 2/1 (2026/2020) Hülle Case Etui - Anthrazit,A study case,It has kept my AirPods protected for over a year.,5,2026-06-05 11:06:37,Ron,Y,N,https://www.amazon.de/gp/customer-reviews/R2C60NX7WU67JF,https://www.amazon.de/dp/B098SSW16Q,2026-06-10 06:12:58,daily_full_refresh,2026-06-10
DE,B09JFSCLDZ,B09JFSCLDZ,,R34TT42RP1EVXB,Spigen Ultra Hybrid Hülle Kompatibel mit Samsung Galaxy S22 -Schwarz,Top Hülle,"Die Hüllen von Spiegen sind echt klasse. Ich habe bis jetzt bei all meinen Handys Spiegen-Hüllen eingesetzt und werde das auf jeden Fall weiter tun.<br /><br />Ich bin einer der Kandidaten, dem das Handy alle 5 Minuten runterfällt. Und seit 3 Jahren hat meine Handy, wegen dieser Hülle, nicht einen Kratzer davongetragen.",5,2026-06-05 10:51:04,Sebastian Kexel,Y,N,https://www.amazon.de/gp/customer-reviews/R34TT42RP1EVXB,https://www.amazon.de/dp/B09JFSCLDZ,2026-06-10 06:12:58,daily_full_refresh,2026-06-10
DE,B0FPJ6RYFN,B0D1816PWX,306-2179893-2685114,R16TQZ48M8RVO4,"Spigen Glas.tR EZ Fit Schutzfolie für Tesla Model Y L(2026), Model Y Standard(2026), Model Y Performance(2024-2026), Model Y Premium(2026), inkl. Installationsset, 16 Zoll,Blendschutz,Kratzfest,10H+","Viel zu groß, unbrauchbar!","Habe einen Tesla Model Y Premium AWD, geliefert Ende Februar 2026. Der hier gekaufte Displayschutz soll angeblich genau für den 16 Zoll Monitor passen, steht nach Montage aber nicht nur wenig, sondern recht heftig rechts und unten über (siehe Foto), ist damit unbrauchbar und geht zurück. Ich weiß nicht, welchen Monitor Spigen da gemessen hat und wie, jedenfalls ist DAS eine herbe Enttäuschung bezüglich der von mir sonst hochgeschätzten Spigen Produkte. Diagonal gemessen von Ecke zu Ecke hat der gelieferte Artikel 42 cm, das entspricht 16,53 Zoll !",1,2026-06-05 10:47:22,Olaf Braun,Y,Y,https://www.amazon.de/gp/customer-reviews/R16TQZ48M8RVO4,https://www.amazon.de/dp/B0FPJ6RYFN,2026-06-10 06:12:58,daily_full_refresh,2026-06-10
DE,B082M2PN2W,B08P6C4H2D,302-6627798-4940303,R2RBGOOZF8D0ZR,Spigen Rugged Armor Hülle Kompatibel mit Samsung Galaxy S20 -Schwarz,Bester Schutz fürs Handy,"Ich habe die Hülle für mein Samsung Galaxy S20 gekauft und die passt perfekt.  Wer die Marke Spigen kennt, weiß das sie von sehr guter Qualität ist.<br />Die Kanten sind optimal geschützt und auch die hintere Kamera.<br />Mehr kann ich dazu eigentlich nicht sagen. Für mich eine klare Kaufempfehlung wer eine schlichte aber schicke Schutzhülle sucht die das Handy optimal schützt.",5,2026-06-05 10:32:26,Christina,Y,N,https://www.amazon.de/gp/customer-reviews/R2RBGOOZF8D0ZR,https://www.amazon.de/dp/B082M2PN2W,2026-06-10 06:12:58,daily_full_refresh,2026-06-10
DE,B0GHY75HS2,B0GHY75HS2,304-8268801-0423534,R23AY7AB3Y7C7Z,"Spigen Essential Qi2 MagSafe Powerbank 5000mAh 22,5W Magnetische Kabellose Powerbank Ladegerät für iPhone 17e/17/16/16e/15/14/13/12 Pro Max Plus Air Serien - Schwarz",Nicht fürs Pixel 10 geeignet.,Funktioniert leider nicht mit dem Pixel 10 pro. Leider ist Qi2 noch immer kein Standard,1,2026-06-05 09:55:32,Andre K.,Y,N,https://www.amazon.de/gp/customer-reviews/R23AY7AB3Y7C7Z,https://www.amazon.de/dp/B0GHY75HS2,2026-06-10 06:12:58,daily_full_refresh,2026-06-10
DE,B0D3KZJW68,B0D3KZJW68,,R35RSB58SE4CUF,Spigen Lite Fit Ersatzarmband Kompatibel mit Google Pixel Watch 4/3 45mm (2025/2024) Nylon Solo Loop Armband - Schwarz,Perfekt,Lässt sich bis heute weiterhin gut tragen und  leiert nicht aus.,5,2026-06-05 09:53:29,Sina,Y,N,https://www.amazon.de/gp/customer-reviews/R35RSB58SE4CUF,https://www.amazon.de/dp/B0D3KZJW68,2026-06-10 06:12:58,daily_full_refresh,2026-06-10
DE,B0CQ21BX45,B0DNLZL6RG,,R37XDX2Q419EEN,"Spigen Glas.tR Slim Schutzfolie kompatibel mit Samsung Galaxy A15, Galaxy A15 5G, Galaxy A25 5G, 2 Stück, Kratzfest, 9H Härte Folie",Sensationell,Hält super gut u. schützt das Display. Mir ist das Handy leider schon ein paar mal aus der Hand gerutscht. Das Display hat keinen Schaden genommen.,5,2026-06-05 09:11:39,Veronika E.,Y,N,https://www.amazon.de/gp/customer-reviews/R37XDX2Q419EEN,https://www.amazon.de/dp/B0CQ21BX45,2026-06-10 06:12:58,daily_full_refresh,2026-06-10
DE,B0DNH742KM,B0DNH742KM,028-4437950-8333103,R2C3SXO043R86H,"Spigen Valentinus MagFit Magnetischer Kartenhalter 3-Karten Kompatibel mit magnetischer Hülle Entwickelt für Samsung Galaxy S26,S26+,S26 Ultra, S25 Serie und Z Fold 7 - Schwarz",Besser als das original,Hält was es verspricht. Hält bombenfest,5,2026-06-05 09:10:14,Timmey04,Y,N,https://www.amazon.de/gp/customer-reviews/R2C3SXO043R86H,https://www.amazon.de/dp/B0DNH742KM,2026-06-10 06:12:58,daily_full_refresh,2026-06-10
DE,B0FPJ6RYFN,B0D1816PWX,302-0756003-8092308,R6K0L6XDH0CNZ,"Spigen Glas.tR EZ Fit Schutzfolie für Tesla Model Y L(2026), Model Y Standard(2026), Model Y Performance(2024-2026), Model Y Premium(2026), inkl. Installationsset, 16 Zoll,Blendschutz,Kratzfest,10H+",Sehr zufrieden,Ganz wie von Spiegen erwartet! Einfache Montage mit der Montagehilfe. Super Qualität,5,2026-06-05 07:59:14,redpapillon2000,Y,N,https://www.amazon.de/gp/customer-reviews/R6K0L6XDH0CNZ,https://www.amazon.de/dp/B0FPJ6RYFN,2026-06-10 06:12:58,daily_full_refresh,2026-06-10
DE,B0B44HKDCL,B0B44HKDCL,302-4666526-1291553,R15TQCO7ICIP99,"Spigen Tesla Model Y (~Juniper 2026) & Model 3 (~Highland 2026) Pedale, Gas- und Bremspedalabdeckung für alle Tesla Model Y/3 Modelle Zubehör (Nicht kompatibel mit 3/Y Performance) - Carbon",Sehr zufrieden,"Sehr gute Qualität, sehr einfach zu montieren, super Halt mit den mitgelieferten Schrauben...<br />Sollten sich im laufe der Zeit Mängel zeigen, werde ich sie hier posten",5,2026-06-05 07:57:39,redpapillon2000,Y,N,https://www.amazon.de/gp/customer-reviews/R15TQCO7ICIP99,https://www.amazon.de/dp/B0B44HKDCL,2026-06-10 06:12:58,daily_full_refresh,2026-06-10
DE,B0D84YX465,B0FMQXDRZW,306-2075666-2493964,R17GH40T1D81QY,"Spigen Glas.tR EZ Fit Schutzfolie kompatibel mit iPhone 17 Pro, iPhone 17, iPhone 16 Pro, 2 Stück, Kratzfest, inklusive Installationskit, Kristallklar, 9H Härte Folie",Beim Anbringen direkt gerissen,"Guten Tag,<br /><br />ich habe heute Morgen die Schutzfolie auf meinem iPhone 17 Pro angebracht. Beim vorsichtigen Glattstreichen der Folie ist diese direkt in der oberen linken Ecke eingerissen.<br /><br />Bisher war ich von den Produkten von Spigen immer sehr überzeugt und habe gute Erfahrungen gemacht. Umso enttäuschter bin ich diesmal von der Qualität der Folie.<br /><br />Leider hat dieses Erlebnis meinen Eindruck deutlich getrübt. Unter diesen Umständen würde ich mich aktuell nicht noch einmal für diese Folie entscheiden.",2,2026-06-05 07:43:31,Amazon Kunde,Y,N,https://www.amazon.de/gp/customer-reviews/R17GH40T1D81QY,https://www.amazon.de/dp/B0D84YX465,2026-06-10 06:12:58,daily_full_refresh,2026-06-10
DE,B0D85SML6Y,B0FDQP46Z2,302-5344487-1444310,R2PM9ZSJQK4ZB7,"Spigen Glas.tR EZ Fit Optik Kameraschutz kompatibel mit Google Pixel 9 Pro XL, 2 Stück, Kristallklar, Anti-Kratzer, 9H Härte Schutzfolie",Nach 1 Woche beide Kaputt,"Hab's vor 1 Woche bekommen und beide sind mittlerweile kaputt, alle beide sind gesprungen. Keine Ahnung wo und wie das passiert ist aber der Kameraschutz scheint sehr empfindlich zu sein. Vom anderen habe ich leider kein Bild. Ich finde da Preis Leistung nicht angemessen. Bei 5€ kann man mit sowas rechnen aber bei einen Preis um die 30€ würde ich erwarten das es stabiler ist.  Mit ist mein Handy nicht runtergefallen, also weiß ich leider nicht wo der Schutz kaputt gegangen ist.",1,2026-06-05 05:57:59,Denis Philipp,Y,Y,https://www.amazon.de/gp/customer-reviews/R2PM9ZSJQK4ZB7,https://www.amazon.de/dp/B0D85SML6Y,2026-06-10 06:12:58,daily_full_refresh,2026-06-10
DE,B0FD2DTJQ2,B0G6Y6XB4Z,303-3082204-5858749,RS1P2YJ88EY4Z,Spigen iPhone 17 Hülle [Spigen Signature] Ultra Hybrid MagFit [Dura Clear Tech] Case Handyhülle Transparent Kompatibel mit MagSafe -Clear Gold,"Hochwertige Hülle, sehr angenehm anzufassen","Die Hülle passt perfekt  um das IPhone<br /><br />Schön ist, dass die Kameralinsen gut geschützt werden.<br /><br />Material fühlt sich gut an, Leicht gummierte Oberfläche die aber trotzdem eine gewisse Glätte hat.<br /><br />Der Schutz, was eigentlich das wichtigste ist, sollte gegeben sein.<br /><br />Ob die Hülle schnell vergilbt, wird die Zeit zeigen.<br /><br />Die Hülle ist sehr zu Empfehlen",5,2026-06-04 22:08:54,Marcel ,Y,N,https://www.amazon.de/gp/customer-reviews/RS1P2YJ88EY4Z,https://www.amazon.de/dp/B0FD2DTJQ2,2026-06-10 06:12:58,daily_full_refresh,2026-06-10
DE,B08TTBDBN7,B08V1D1M1M,305-3903226-8634718,R3JIX772NN6GBV,Spigen Urban Fit Case Hülle Entwickelt für Apple AirPods Max 2/1 (2026/2020) - Grau,Perfekter Schutz für die AirPods Max – nur mehr Farben wären wünschenswert,"Ich habe diese Schutzhüllen für meine AirPods Max gekauft und bin insgesamt sehr zufrieden. Sie schützen die Aluminium-Ohrmuscheln zuverlässig vor Kratzern und kleinen Stößen, ohne dabei klobig zu wirken oder die hochwertige Optik der Kopfhörer zu beeinträchtigen.<br /><br />Besonders gefällt mir die Oberfläche. Es handelt sich nicht um einfachen glänzenden Kunststoff, sondern um eine angenehm strukturierte Stoffoptik, die sehr hochwertig aussieht und sich deutlich besser anfühlt als viele andere Schutzhüllen. Die Hüllen lassen sich außerdem problemlos anbringen und bei Bedarf wieder entfernen.<br /><br />Ein großer Pluspunkt ist, dass keine Mikrofone, Sensoren oder Bedienelemente verdeckt werden. Auch das zusätzliche Gewicht ist praktisch nicht spürbar – was bei den AirPods Max durchaus wichtig ist. Die Hüllen passen weiterhin problemlos in das originale Apple Smart Case und auch in meine separate Spigen-Transporthülle.<br /><br />Vor den Schutzhüllen hatte ich immer etwas Sorge, dass die Metall-Ohrmuscheln beim Herausnehmen aus dem Smart Case gegeneinanderschlagen oder Kratzer bekommen könnten. Mit diesen Covern ist dieses Problem praktisch erledigt und ich kann die Kopfhörer deutlich entspannter transportieren.<br /><br />Mein einziger Kritikpunkt betrifft die Farbauswahl. Die Qualität ist hervorragend, aber aktuell gibt es nur sehr wenige Farbvarianten. Gerade für die farbigen AirPods Max wären passende Versionen in Orange, Lila, Blau oder anderen Farben eine tolle Ergänzung. Hier könnte Spigen das Angebot gerne erweitern.<br /><br />Abgesehen davon stimmen Verarbeitung, Schutzwirkung und Preis-Leistungs-Verhältnis absolut. Für Besitzerinnen und Besitzer von AirPods Max eine klare Empfehlung.",5,2026-06-04 21:47:49,Kim Rösener,Y,N,https://www.amazon.de/gp/customer-reviews/R3JIX772NN6GBV,https://www.amazon.de/dp/B08TTBDBN7,2026-06-10 06:12:58,daily_full_refresh,2026-06-10
DE,B0CV71SSMQ,B0DRSW6BCG,,R17QEU3EQ8VJQK,Spigen Ultra Hybrid Metal Ring MagFit Hülle Kompatibel mit Samsung Galaxy S24 Ultra -Zero One Titanium,Perfekte Hülle,"Hab diese Hülle(n) bereits 2 Jahre, einmal schwarz und durchsichtig, bin sehr zufrieden da die Qualität einfach sehr gut ist.<br /><br />Muss demnächst nachbestellen, da die durchsichtige etwas vergilbt ist.",5,2026-06-04 18:50:43,Alexander S.,Y,N,https://www.amazon.de/gp/customer-reviews/R17QEU3EQ8VJQK,https://www.amazon.de/dp/B0CV71SSMQ,2026-06-10 06:12:58,daily_full_refresh,2026-06-10
DE,B09N6BJ1Z7,B0BLYK9BCK,,R332JURDW5ARNM,Spigen Ultra Hybrid Hülle Kompatibel mit Samsung Galaxy A53 5G -Crystal Clear,Spigen ist allerbeste Qualität!,Spigen hat die besten Hüllen und Folien für Smartphones.<br />Für mich seit Jahren nur Spigen und ich konnte andere auch Überzeugen .<br />Hatte noch nie ein kaputtes Display oder kaputtes Gerät  und meine Dind schon öfter mal gefallen!<br />Immer wieder Spigen !!!,5,2026-06-04 18:21:08,Amazon Kunde,Y,N,https://www.amazon.de/gp/customer-reviews/R332JURDW5ARNM,https://www.amazon.de/dp/B09N6BJ1Z7,2026-06-10 06:12:58,daily_full_refresh,2026-06-10
DE,B0C5Z2NC9Y,B0C5Z2NC9Y,,R1PIMZBRLHXAXJ,CYRILL von Spigen Classic Charm Mag Hülle Kompatibel mit iPhone 15 Pro (2023) - Cream,Ganz ok,Ganz ok. Ging leider schnell kaputt,3,2026-06-04 18:09:23,Dominic Praxmarer,Y,N,https://www.amazon.de/gp/customer-reviews/R1PIMZBRLHXAXJ,https://www.amazon.de/dp/B0C5Z2NC9Y,2026-06-10 06:12:58,daily_full_refresh,2026-06-10
DE,B0BHC41KYN,B0FY5RHDR1,302-0150694-8274733,RGWEH9981WMUM,Spigen Reisepass Hülle mit RFID-Blockierung und SIM-Karten-Pin Passport Cover aus Kunstleder - Zwart,Tolle Hülle,"Mega, wie alles von dem Hersteller",5,2026-06-04 17:38:56,Micky,Y,N,https://www.amazon.de/gp/customer-reviews/RGWEH9981WMUM,https://www.amazon.de/dp/B0BHC41KYN,2026-06-10 06:12:58,daily_full_refresh,2026-06-10
DE,B096HGL4N6,B0GL95FM1Z,305-2725105-7135509,R73B3FF076J1E,Spigen Mag Armor MagFit Hülle Kompatibel mit iPhone 13 Pro Kompatibel mit MagSafe Magnetisch -Matte Black,Geniale Handyhülle,"Hab nach über 4 Jahren nochmal die gleiche geholt - super haltbar, praktisch, schützt das Telefon, vor allem auch die Kante des Bildschirms.",5,2026-06-04 17:34:59,Herwig Senfter,Y,N,https://www.amazon.de/gp/customer-reviews/R73B3FF076J1E,https://www.amazon.de/dp/B096HGL4N6,2026-06-10 06:12:58,daily_full_refresh,2026-06-10
DE,B0D4N94TG6,B0D4N94TG6,,R2FJSRDYXRFAIA,Caseology Snap Fit für Google Pixel 9 Pro XL Schutzfolie [gehärtetes Glas mit Installationsset] [kratzfest] Displayschutzfolie für Google Pixel 9 Pro XL – 2 Stück,Einfach Installation,Schutzglas tut was es soll und lässt sich leicht installieren/anbringen,5,2026-06-04 16:59:14,tompso,Y,N,https://www.amazon.de/gp/customer-reviews/R2FJSRDYXRFAIA,https://www.amazon.de/dp/B0D4N94TG6,2026-06-10 06:12:58,daily_full_refresh,2026-06-10
DE,B0BXBQF5MX,B0CCHD83KK,302-8610735-5833167,R15IECQ6ZPVMWU,"Spigen SafeView Magnetischer Blickschutzfilter für MacBook Air 13 Zoll (M5 2026 / M4 2025 / M3 2024 / M2 2022), Sichtschutzfilter, Blendschutz, Anti-Fingerabdruck, Abnehmbare Magnetfolie",Funktioniert gut,"Funktioniert gut und ließ sich leicht anbringen. Da sie nicht ringsherum befestigt wird, sondern nur punktuell, steht sie manchmal bei einem bestimmten Klappwinkel etwas vom eigentlichen Bildschirm ab, aber nur minimal. Meistens ist alles gut und die Kollegen wundern sich warum sie nichts sehen 😜",5,2026-06-04 16:44:37,FallenAtticus,Y,N,https://www.amazon.de/gp/customer-reviews/R15IECQ6ZPVMWU,https://www.amazon.de/dp/B0BXBQF5MX,2026-06-10 06:12:58,daily_full_refresh,2026-06-10
DE,B08SQBN68C,B08SQBN68C,302-7276593-9239534,R2EBCR6IRXRUNP,"Spigen OneTap Pro MagFit MagSafe Ständer, Kompatibel mit iPhone 17/16/15/14/13/12 Pro Max Air, AirPod Pro 2/3/4, Kabelloses Ladegerät Kompatibel mit iOS 17 StandBy Mode Induktive Ladestation - Schwarz",Gute Halterung,"Praktischer Helfer. Ich finde diese Halterung super, durch die Magnetische Befestigung und den großen Schwenkbereich kann man das Telefon laden und gleichzeitig etwas anschauen ohne das man sich Sorgen um Abstürze machen muss.",5,2026-06-04 16:41:49,Nieland,Y,N,https://www.amazon.de/gp/customer-reviews/R2EBCR6IRXRUNP,https://www.amazon.de/dp/B08SQBN68C,2026-06-10 06:12:58,daily_full_refresh,2026-06-10
DE,B0F865LMX6,B0F865LMX6,304-1557436-2781149,R25T74IK2GD28,Spigen Valentinus Pro Schlüsselanhänger Kompatibel mit AirTag 2/1 (2026/2021) Schlüssel Organizer bis 5 Schlüssel Ring für Autoschlüssel - Schwarz,Perfekt,Entspricht voll meiner Erwartung,5,2026-06-04 16:41:37,Herbert Gstettner,Y,N,https://www.amazon.de/gp/customer-reviews/R25T74IK2GD28,https://www.amazon.de/dp/B0F865LMX6,2026-06-10 06:12:58,daily_full_refresh,2026-06-10
