Last updated,Ticket updated,Ticket created - Date,Country,Brand(상세),Category,Requested Channel type,1차 Defect Reason or Inquiries,2차 Defect Reason or Inquiries,Device,Product Name,Power Accessories _categories,Product Name: Caseology,Purchase Date - Date,ESC. 사유,Tier 2 Escalated,❗사진/영상 유무❗,최종 고객 대응,Order ID,ASIN,★문의SKU,T1 → T2,T2 → T3,"✅전체 주문 (Product Issue, 아크테크X)",❎전체 환불,✳️슈피겐 환불,Agent replies brackets,Agent replies,Agent wait time (min),On-hold time (min),링크,MCF 발송
1000160766,2026-09-07,2026-09-07,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_황변,,iPhone 16,Liquid Crystal,,,2025-10-03,,FALSE,Yes,일반안내,406-8936924-0597947,B0D226JLDX,ACS08190,,,4,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160766,
1000160767,2026-09-07,2026-09-07,IN,PAcc.,4. Product Issue,spigen.support@spigen.com,(PAcc.)_충전불량,,알 수 없음_추가정보 필요,Power Accessories,PE2212,,2026-03-23,,FALSE,No,회수 (교품/환불),171-1759360-3117945,B0DKSNXLCT,ACH06436,,,3,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160767,
1000160768,2026-09-07,2026-09-07,IN,CASE,4. Product Issue,SQ_website,(Case)_황변,,iPhone 17 Pro,Ultra Hybrid MagFit,,,2025-12-10,,FALSE,No,일반안내,408-0012085-0741106,B0FD2LF1SC,ACS10074,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160768,
1000160769,2026-09-07,2026-09-07,FR,CASE,4. Product Issue,SQ_website,(Case)_황변,,iPhone 17,Ultra Hybrid MagFit,,,2026-05-29,,FALSE,Yes,환불,403-3592633-0307525,B0FD2CC8SC,ACS10083,,,2,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160769,0
1000160770,2026-09-07,2026-09-07,,,,Amazon Buyer Message,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160770,
1000160771,2026-09-07,2026-09-07,IN,PAcc.,4. Product Issue,SQ_website,(PAcc.)_충전불량,,알 수 없음_추가정보 필요,Power Accessories,PA2303,,2025-09-10,,FALSE,No,회수 (교품/환불),406-8168826-6747512,B0CSSPJL77,ABA06941,,,3,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160771,
1000160772,2026-09-07,2026-09-07,,,,Amazon Buyer Message,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160772,
1000160773,2026-09-07,2026-09-07,IT,CASE,4. Product Issue,Amazon Buyer Message,(Case)_충전호환불가,,Google Pixel 10a,Nano Pop MagFit,,,2026-08-27,,FALSE,No,일반안내,402-4912971-3380316,B0FZPTJ9D2,ACS11286,,,4,2,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160773,
1000160774,2026-09-08,2026-09-08,UK,CASE,4. Product Issue,SQ_website,(Case)_자석들뜸,,Google Pixel 10a,Nano Pop MagFit,,,,기타 사항,TRUE,Yes,일반안내,해당없음,B0FZPS3N59,ACS11288,1,,N/A,N/A,N/A,3-5,3,360,0,https://spigenhelp.zendesk.com/agent/tickets/1000160774,
1000160775,2026-09-07,2026-09-07,FR,SDA,4. Product Issue,SQ_website,(SDA)_제품품질불만,,Apple Watch Ultra 3 (49mm),Lite Fit Pro,,,,,FALSE,No,일반안내,해당없음,해당없음,해당없음,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160775,
1000160776,2026-09-07,2026-09-07,etc.,SP,4. Product Issue,spigen.support@spigen.com,(SP)_글라스깨짐,,Google Pixel 7a,알 수 없음  (No product info),,,,,FALSE,No,일반안내,해당없음,해당없음,해당없음,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160776,
1000160777,2026-09-07,2026-09-07,FR,CASE,1. Invoice,Amazon Buyer Message,(Invoice)_invoice발행관련,,INVOICE - Spigen (Cases),Ultra Hybrid Optik S MagFit,,,2026-09-07,,FALSE,No,일반안내,403-5099070-2241917,B0H2BXBKTB,ACS11909,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160777,0
1000160778,2026-09-08,2026-09-08,US,SP,7. Other Inquiry,spigen.support@spigen.com,(Other Inquiry)_기타사항,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,타부서 소관,해당없음,해당없음,해당없음,,,N/A,N/A,N/A,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160778,
1000160779,2026-09-07,2026-09-07,UK,CASE,4. Product Issue,SQ_website,(Case)_황변,,iPhone 17 Pro Max,Ultra Hybrid MagFit,,,2025-10-04,,FALSE,No,일반안내,205-9952193-6597907,B0FD1TT96X,ACS10035,,,2,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160779,0
1000160780,2026-09-07,2026-09-07,,,,spigen.support@spigen.com,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160780,
1000160781,2026-09-07,2026-09-07,etc.,PAcc.,4. Product Issue,spigen.support@spigen.com,(PAcc.)_충전불량,,알 수 없음_추가정보 필요,Power Accessories,PE2109,,,Legal Action 언급,TRUE,Yes,일반안내,해당없음,B0C1S8FRGW,ACH04621,1,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160781,
1000160782,2026-09-07,2026-09-13,UK,SP,4. Product Issue,spigen.support@spigen.com,(SP)_디바이스와맞지않음,,iPad Air 13 (24),SP_Glas.tR EZ Fit Slim,,,2026-08-07,,FALSE,No,일반안내,204-5066734-7702755,B0CWSH8F9L,AGL07803,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160782,0
1000160783,2026-09-07,2026-09-07,IN,PAcc.,4. Product Issue,SQ_website,(PAcc.)_외형변형,,알 수 없음_추가정보 필요,Power Accessories,PA2000,,2026-01-23,,FALSE,Yes,회수 (교품/환불),402-0175807-5183575,B0C5R9ZMT6,ABA06401,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160783,
1000160784,2026-09-07,2026-09-07,FR,CASE,1. Invoice,Amazon Buyer Message,(Invoice)_invoice발행관련,,INVOICE - Spigen (Cases),Enzo Aramid T MagFit,,,2026-09-07,,FALSE,No,일반안내,406-7198332-7781951,B0FD22YWNK,ACS09959,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160784,
1000160785,2026-09-07,2026-09-07,DE,CASE,6. Product Inquiry,Amazon Buyer Message,(Product Inquiry)_호환문의,,Google Pixel 11 Pro,Liquid Air,,,2026-09-01,,FALSE,No,일반안내,305-2077800-0221942,B0GJ7KCW14,ACS11428,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160785,
1000160786,2026-09-08,2026-09-08,JP,SP,4. Product Issue,Amazon Buyer Message,(SP)_버블,,Google Pixel 11 Pro,SP_Glas.tR Optik Pro,,,2026-08-19,,FALSE,Yes,일반안내,503-2205414-5362227,B0H273W2N6,AGL11484,,,20,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160786,0
1000160787,2026-09-07,2026-09-07,IN,PAcc.,4. Product Issue,spigen.support@spigen.com,(PAcc.)_충전불량,,알 수 없음_추가정보 필요,Power Accessories,PE2212,,2025-10-29,,FALSE,Yes,일반안내,402-7372858-6313913,B095RTJH1M,AGL03385,,,2,0,0,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160787,
1000160788,2026-09-07,2026-09-07,,,,Amazon Buyer Message,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160788,
1000160789,2026-09-07,2026-09-13,IN,PAcc.,4. Product Issue,SQ_website,(PAcc.)_충전불량,,알 수 없음_추가정보 필요,Power Accessories,PE2300,,2025-11-04,,FALSE,Yes,회수 (교품/환불),404-8127498-4342733,B0CTM7Z1NS,ACH06536,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160789,
1000160790,2026-09-07,2026-09-13,JP,CASE,2. Delivery,Rakuten,(Delivery Issue)_파손된상품수령,2차_(Delivery Issue) 구성품누락,Galaxy Z Fold 8 Ultra,Air Skin Aramid MagFit,,,2026-09-04,Rakuten,TRUE,Yes,일반안내,436261-20260904-0190502021,B0GKQNSD4X,ACS11496,1,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160790,0
1000160791,2026-09-07,2026-09-07,etc.,n/a,8. 문의 사항 파악 불가,SQ_website,(Other Inquiry)_알수없음,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,회신불요 (중복/스팸),해당없음,해당없음,해당없음,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160791,
1000160792,2026-09-07,2026-09-07,,,,spigen.support@spigen.com,,,,,,,,,FALSE,,,해당없음,해당없음,해당없음,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160792,
1000160793,2026-09-10,2026-09-10,IN,PAcc.,4. Product Issue,spigen.support@spigen.com,(PAcc.)_충전불량,2차_(Refund Inquiry)_환불재안내,알 수 없음_추가정보 필요,Power Accessories,PB2303,,2026-06-08,,FALSE,Yes,환불,407-7519905-6804323,B0CKT538WH,ACA06992,,,3,1,1,3-5,4,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160793,0
1000160794,2026-09-07,2026-09-07,etc.,n/a,8. 문의 사항 파악 불가,spigen.support@spigen.com,(Other Inquiry)_알수없음,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,회신불요 (중복/스팸),해당없음,해당없음,해당없음,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160794,
1000160795,2026-09-08,2026-09-13,IN,PAcc.,4. Product Issue,spigen.support@spigen.com,(PAcc.)_충전불량,,알 수 없음_추가정보 필요,Power Accessories,PE2302,,2025-02-22,,FALSE,No,회수 (교품/환불),407-3670856-8040310,B0DL6DG9DQ,ACH06946,,,7,1,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160795,
1000160796,2026-09-07,2026-09-07,IT,CASE,4. Product Issue,Amazon Buyer Message,(Case)_충전호환불가,,Google Pixel 10a,Nano Pop MagFit,,,2026-08-27,,FALSE,No,일반안내,402-4912971-3380316,B0FZPTJ9D2,ACS11286,,,4,2,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160796,
1000160797,2026-09-07,2026-09-07,,,,spigen.support@spigen.com,,,,,,,,,FALSE,,,해당없음,해당없음,해당없음,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160797,
1000160798,2026-09-08,2026-09-08,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_황변,,iPhone 16 Pro,Ultra Hybrid T MagFit,,,2025-09-23,,FALSE,Yes,환불,407-4294333-6159534,B0D7B4BYTY,ACS08512,,,1,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160798,
1000160799,2026-09-09,2026-09-09,ES,CASE,1. Invoice,Amazon Buyer Message,(Invoice)_invoice발행관련,,INVOICE - Spigen (Cases),Ultra Hybrid MagFit,,,2026-09-06,,FALSE,No,일반안내,406-0953391-1025134,B0GJ7LM7CX,ACS11431,,,N/A,N/A,N/A,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160799,
1000160800,2026-09-07,2026-09-07,ES,SDA,6. Product Inquiry,Amazon Buyer Message,(Product Inquiry)_상품문의,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,일반안내,해당없음,해당없음,해당없음,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160800,
1000160801,2026-09-07,2026-09-07,IN,PAcc.,7. Other Inquiry,SQ_website,(Other Inquiry)_기타사항,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,타부서 소관,OD333549732820780100,해당없음,해당없음,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160801,
1000160802,2026-09-07,2026-09-07,DE,SP,4. Product Issue,SQ_website,(SP)_컷아웃,,Google Pixel 11 Pro,SP_Glas.tR EZ Fit Pro Optik,,,2026-08-13,MCF발송,TRUE,Yes,MCF 발송,305-0360167-6337127,B0H273W2N6,AGL11484,1,,5,2,0,3-5,3,14,15,https://spigenhelp.zendesk.com/agent/tickets/1000160802,1
1000160803,2026-09-07,2026-09-07,IN,PAcc.,4. Product Issue,SQ_website,(PAcc.)_충전불량,,알 수 없음_추가정보 필요,Power Accessories,PE2300,,2025-12-11,,FALSE,Yes,회수 (교품/환불),408-3210586-2088361,B0CTM7Z1NS,ACH06536,,,3,1,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160803,
1000160804,2026-09-07,2026-09-07,ES,SDA,6. Product Inquiry,Amazon Buyer Message,(Sales Inquiry)_재입고관련문의,,Galaxy Watch 7 (44mm),Liquid Air,,,,출시/재입고 문의,TRUE,No,일반안내,해당없음,B0D52KPZ96,ACS07900,1,1,N/A,N/A,0,1,1,33,30,https://spigenhelp.zendesk.com/agent/tickets/1000160804,
1000160805,2026-09-07,2026-09-07,,,,Amazon Buyer Message,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160805,
1000160806,2026-09-07,2026-09-07,,,,spigen.support@spigen.com,,,,,,,,,FALSE,,,해당없음,해당없음,해당없음,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160806,
1000160807,2026-09-07,2026-09-07,etc.,n/a,7. Other Inquiry,spigen.support@spigen.com,(Other Inquiry)_알수없음,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,회신불요 (중복/스팸),해당없음,해당없음,해당없음,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160807,
1000160808,2026-09-09,2026-09-09,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_CC커버이슈,,iPhone 16,Ultra Hybrid T MagFit,,,2026-01-16,,FALSE,Yes,50% 환불,408-8515900-2728309,B0DJG53XGB,ACS09074,,,1,0,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160808,0
1000160809,2026-09-07,2026-09-07,,,,spigen.support@spigen.com,,,,,,,,,FALSE,,,해당없음,해당없음,해당없음,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160809,
1000160810,2026-09-09,2026-09-09,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_이염/변색,,iPhone 15 Plus,Nano Pop MagFit,,,2026-08-16,,FALSE,Yes,환불,171-4229050-8125130,B0C76LPDDW,ACS06932,,,6,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160810,0
1000160812,2026-09-07,2026-09-07,IT,SP,6. Product Inquiry,SQ_website,(Product Inquiry)_상품문의,,Galaxy S26 Ultra,알 수 없음  (No product info),,,,,FALSE,No,일반안내,해당없음,해당없음,해당없음,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160812,
1000160813,2026-09-07,2026-09-07,,,,Amazon Buyer Message,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160813,
1000160814,2026-09-08,2026-09-08,DE,SP,4. Product Issue,SQ_website,(SP)_글라스깨짐,,Galaxy S25 Ultra,SP_Glas.tR EZ Fit Privacy,,,2026-08-30,MCF발송,TRUE,Yes,MCF 발송,305-0247219-1846769,B0DMXQZJHX,AGL09221,1,,3,0,0,3-5,3,23,0,https://spigenhelp.zendesk.com/agent/tickets/1000160814,1
1000160815,2026-09-08,2026-09-08,FR,Newbiz,6. Product Inquiry,Amazon Buyer Message,(Product Inquiry)_호환문의,2차_(Other Inquiry)_감사인사,Tesla Model Y,(New Biz)_TO310,,,,상품 문의,TRUE,No,일반안내,해당없음,B0CJL27HLV,ACP07174,,1,N/A,N/A,N/A,2,2,5,980,https://spigenhelp.zendesk.com/agent/tickets/1000160815,
1000160816,2026-09-07,2026-09-07,DE,CASE,1. Invoice,Amazon Buyer Message,(Invoice)_invoice발행관련,,INVOICE - Spigen (Cases),Ultra Hybrid,,,2026-09-06,,FALSE,No,일반안내,306-9973448-0945148,B0DKWGXLH8,ACS09160,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160816,0
1000160817,2026-09-07,2026-09-07,etc.,n/a,7. Other Inquiry,spigen.support@spigen.com,(Other Inquiry)_알수없음,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,회신불요 (중복/스팸),해당없음,해당없음,해당없음,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160817,
1000160818,2026-09-07,2026-09-07,,,,Amazon Buyer Message,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160818,
1000160819,2026-09-07,2026-09-07,DE,CASE,4. Product Issue,Amazon Buyer Message,(Case)_스크래치,,iPhone 17 Pro Max,Ultra Hybrid MagFit,,,2026-09-06,,FALSE,No,일반안내,303-1688395-7081936,B0FD1TT96X,ACS10035,,,8,5,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160819,0
1000160820,2026-09-07,2026-09-07,,,,Amazon Buyer Message,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160820,
1000160821,2026-09-07,2026-09-07,etc.,n/a,7. Other Inquiry,spigen.support@spigen.com,(Other Inquiry)_알수없음,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,회신불요 (중복/스팸),해당없음,해당없음,해당없음,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160821,
1000160823,2026-09-07,2026-09-07,DE,SDA,4. Product Issue,SQ_website,(SDA)_파손,,Galaxy Watch 4 Classic (46mm),Rugged Armor Pro,,,2025-12-15,,FALSE,Yes,도움불가,028-3757414-0012322,B09993R3YT,ACS03652,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160823,
1000160824,2026-09-07,2026-09-07,,,,spigen.support@spigen.com,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160824,
1000160825,2026-09-08,2026-09-08,IN,PAcc.,4. Product Issue,spigen.support@spigen.com,(PAcc.)_충전불량,,알 수 없음_추가정보 필요,Power Accessories,PE2212,,2025-09-25,,FALSE,Yes,회수 (교품/환불),405-8352810-2829121,B0DKSNXLCT,ACH06436,,,6,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160825,
1000160826,2026-09-07,2026-09-07,etc.,n/a,8. 문의 사항 파악 불가,spigen.support@spigen.com,(Other Inquiry)_알수없음,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,회신불요 (중복/스팸),해당없음,해당없음,해당없음,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160826,
1000160827,2026-09-08,2026-09-08,IN,PAcc.,4. Product Issue,spigen.support@spigen.com,(PAcc.)_충전불량,,알 수 없음_추가정보 필요,Power Accessories,PE2302,,2026-08-07,,FALSE,No,회수 (교품/환불),407-6008107-8910715,B0DL6DG9DQ,ACH06946,,,12,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160827,
1000160828,2026-09-08,2026-09-08,DE,SP,4. Product Issue,spigen.support@spigen.com,(SP)_후면카메라화질저하,,Google Pixel 11 Pro XL,SP_Glas.tR EZ Fit Pro Optik,,,2026-09-01,신제품,TRUE,Yes,환불,305-0512430-2645101,B0H2734THV,AGL11489,1,,7,0,0,2,2,109,0,https://spigenhelp.zendesk.com/agent/tickets/1000160828,0
1000160829,2026-09-07,2026-09-07,etc.,n/a,7. Other Inquiry,spigen.support@spigen.com,(Other Inquiry)_알수없음,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,회신불요 (중복/스팸),해당없음,해당없음,해당없음,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160829,
1000160830,2026-09-07,2026-09-07,,,,Amazon Buyer Message,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160830,
1000160831,2026-09-07,2026-09-07,,,,spigen.support@spigen.com,,,,,,,,,FALSE,,,해당없음,해당없음,해당없음,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160831,
1000160832,2026-09-09,2026-09-09,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_코팅벗겨짐,,iPhone 12 mini,Nano Pop,,,2026-07-05,,FALSE,Yes,환불,406-1340272-8843563,B08B9XV7RV,ACS01772,,,1,0,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160832,0
1000160833,2026-09-08,2026-09-08,,,,spigen.support@spigen.com,,,,,,,,,FALSE,,,해당없음,해당없음,해당없음,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160833,
1000160834,2026-09-08,2026-09-08,IN,PAcc.,7. Other Inquiry,SQ_website,(Other Inquiry)_기타사항,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,타부서 소관,OD336421517557940100,해당없음,해당없음,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160834,
1000160835,2026-09-11,2026-09-11,DE,CASE,4. Product Issue,SQ_website,(Case)_황변,,Galaxy S25,Ultra Hybrid MagFit,,,2026-01-31,,FALSE,Yes,일반안내,303-4415924-4327552,B0DJ9T34WK,ACS09002,,,1,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160835,0
1000160836,2026-09-09,2026-09-09,UK,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_황변,,Galaxy S25 Ultra,Ultra Hybrid MagFit,,,2026-04-26,,FALSE,Yes,일반안내,202-5642119-0316342,B0DJ9VZBCZ,ACS08959,,,3,2,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160836,
1000160837,2026-09-08,2026-09-08,etc.,n/a,7. Other Inquiry,spigen.support@spigen.com,(Other Inquiry)_알수없음,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,회신불요 (중복/스팸),해당없음,해당없음,해당없음,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160837,
1000160838,2026-09-12,2026-09-12,IT,CASE,4. Product Issue,SQ_website,(Case)_황변,,iPhone 17 Pro,Ultra Hybrid,,,2026-06-02,,FALSE,Yes,환불,403-7452113-5731538,B0FD2GGXR5,ACS10064,,,3,2,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160838,0
1000160839,2026-09-08,2026-09-08,IT,CASE,1. Invoice,Amazon Buyer Message,(Invoice)_invoice발행관련,,INVOICE - Spigen (Cases),Rugged Armor,,,2026-09-07,,FALSE,No,일반안내,405-3874932-3521904,B0FC8971XW,ACS10025,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160839,
1000160840,2026-09-07,2026-09-07,,,,Amazon Buyer Message,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160840,
1000160841,2026-09-08,2026-09-08,IT,CASE,4. Product Issue,SQ_website,(Case)_황변,,iPhone 15 Pro Max,Ultra Hybrid MagFit,,,2025-06-17,,FALSE,Yes,도움불가,407-7058993-2113957,B0C5S96NYG,ACS06576,,,6,1,1,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160841,0
1000160842,2026-09-08,2026-09-08,DE,CASE,6. Product Inquiry,Amazon Buyer Message,(Product Inquiry)_상품문의,,Galaxy S26,Tough Armor MagFit,,,,,FALSE,No,일반안내,해당없음,B0FVB9TM8Q,ACS11062,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160842,0
1000160843,2026-09-07,2026-09-07,,,,Amazon Buyer Message,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160843,
1000160844,2026-09-09,2026-09-09,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_킥스탠드이슈,2차_(Other Inquiry)_감사인사,Galaxy S25,Ultra Hybrid S MagFit,,,2026-07-22,,FALSE,Yes,환불,407-2111989-5846725,B0DJ9VY54G,ACS09026,,,1,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160844,
1000160845,2026-09-08,2026-09-08,IN,CASE,4. Product Issue,SQ_website,(Case)_기타사항,,iPhone 17,Rugged Armor MagFit,,,2026-09-01,,FALSE,Yes,일반안내,404-6410901-2538729,B0FD2CB7F2,ACS09976,,,2,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160845,
1000160846,2026-09-08,2026-09-08,etc.,n/a,7. Other Inquiry,spigen.support@spigen.com,(Other Inquiry)_알수없음,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,회신불요 (중복/스팸),해당없음,해당없음,해당없음,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160846,
1000160847,2026-09-08,2026-09-08,BE,Newbiz,1. Invoice,Amazon Buyer Message,(Invoice)_invoice발행관련,,INVOICE - Spigen (New Biz),(New Biz)_ITLST90W,,,2026-09-07,,FALSE,No,일반안내,406-8594308-6647507,B0D3FQ679M,ACP07870,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160847,0
1000160848,2026-09-08,2026-09-08,UK,SP,6. Product Inquiry,SQ_website,(Product Inquiry)_상품문의,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,일반안내,해당없음,해당없음,해당없음,,,N/A,N/A,N/A,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160848,
1000160849,2026-09-07,2026-09-07,,,,Amazon Buyer Message,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160849,
1000160850,2026-09-07,2026-09-07,,,,Amazon Buyer Message,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160850,
1000160851,2026-09-07,2026-09-07,,,,Amazon Buyer Message,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160851,
1000160852,2026-09-08,2026-09-08,,,,spigen.support@spigen.com,,,,,,,,,FALSE,,,해당없음,해당없음,해당없음,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160852,
1000160853,2026-09-08,2026-09-08,etc.,n/a,7. Other Inquiry,spigen.support@spigen.com,(Other Inquiry)_알수없음,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,회신불요 (중복/스팸),해당없음,해당없음,해당없음,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160853,
